user,movie,prediction
129,1387,
166,1387,
97,1387,
543,1387,
524,1387,
533,1387,
264,1387,
403,1387,
509,1387,
2129,1387,4.05587339401
10,1387,
2462,1387,3.75602984428
216,1387,
261,1387,
418,1387,
1447,1387,4.62525510788
1655,1387,4.01496744156
289,1387,
25,1387,
245,1387,
2114,1387,4.11912870407
237,1387,
160,1387,
1897,1387,3.77478718758
125,1387,
1912,1387,3.2915327549
351,1387,
411,1387,
477,1387,
29,1387,
390,1387,
2453,1387,3.81662106514
550,1387,
5723,1387,3.0209004879
335,1387,
338,1387,
352,1387,
678,1387,4.1877040863
714,1387,4.43842744827
752,1387,2.89213943481
5458,1387,3.76034808159
1712,1387,4.26382398605
3079,1387,3.29256415367
4005,1387,3.95347380638
621,1387,
457,1387,
1547,1387,3.03285741806
4834,1387,4.14082527161
272,1387,
254,1387,
1854,1387,3.55111408234
426,1387,
1105,1387,4.26354217529
1120,1387,4.1289191246
170,1387,
4634,1387,4.57613182068
536,1387,
105,1387,
58,1387,
33,1387,
150,1387,
5654,1387,3.96597027779
260,1387,
525,1387,
198,1387,
5394,1387,3.72396588326
424,1387,
1285,1387,4.52203607559
123,1387,
342,1387,
1448,1387,4.17684173584
1958,1387,3.8472135067
270,1387,
284,1387,
4116,1387,3.79630112648
42,1387,
566,1387,
149,1387,
529,1387,
1390,1387,4.37083816528
5493,1387,3.80258989334
302,1387,
186,1387,
2008,1387,4.02736139297
5371,1387,4.02940940857
562,1387,
716,1387,4.18748950958
864,1387,3.95035839081
3055,1387,4.00954008102
551,1387,
18,1387,
1246,1387,3.70634746552
5831,1387,4.07812786102
755,1387,4.16861057281
1117,1387,4.04176807404
3368,1387,4.19245052338
36,1387,
208,1387,
393,1387,
148,2021,
471,2021,
1395,2021,3.94908738136
1483,2021,3.41300821304
53,2021,
255,2021,
513,2021,
321,2021,
436,2021,
4958,2021,2.76664710045
412,2021,
4700,2021,2.74102640152
2023,2021,3.78522753716
5875,2021,3.58323979378
44,2021,
271,2021,
1875,2021,2.66165924072
329,2021,
336,2021,
1260,2021,3.16414952278
5322,2021,3.33234524727
602,2021,
3963,2021,2.86532402039
222,2021,
601,2021,
230,2021,
93,2021,
157,2021,
2414,2021,3.64044618607
476,2021,
1505,2021,2.61384749413
5450,2021,2.98796725273
2796,2021,2.73258519173
2239,2021,3.52148222923
442,2021,
1242,2021,3.12015771866
5359,2021,3.57066702843
839,2021,3.57684063911
169,2021,
139,2021,
431,2021,
692,2021,3.73765683174
881,2021,3.01006531715
3012,2021,3.34533214569
235,2021,
48,2021,
1930,2021,3.54775524139
1087,2021,3.12068200111
19,2021,
560,2021,
2176,2021,3.33429074287
3327,2021,3.53040862083
1186,2021,3.23955464363
117,2021,
2909,2021,3.87923789024
1181,2021,2.86471223831
1530,2021,3.35589981079
262,2021,
563,2021,
179,2021,
1635,2021,3.67248725891
316,2021,
547,2021,
3011,2021,3.64039516449
17,2021,
387,2021,
1982,2021,3.08537459373
610,2021,
1369,2021,3.50801706314
456,2021,
1451,2021,3.37109899521
449,2021,
23,2021,
629,2021,
791,2021,3.09361863136
1717,2021,3.06902503967
549,2021,
3158,2021,3.45420241356
343,2021,
585,2021,
1837,2021,3.17729091644
532,2021,
166,2021,
5053,2021,3.58865642548
264,2021,
509,2021,
10,2021,
1343,2021,3.38621234894
1611,2021,3.58329319954
245,2021,
62,2021,
411,2021,
550,2021,
5723,2021,3.59581422806
338,2021,
352,2021,
195,2021,
678,2021,3.36038661003
5458,2021,3.14366197586
2195,2021,4.1480512619
3953,2021,3.57269454002
58,2021,
4328,2021,2.98219776154
83,2021,
508,2021,
541,2021,
1860,2021,2.9182806015
116,2021,
5394,2021,3.36324977875
424,2021,
42,2021,
566,2021,
3274,2021,2.89811491966
571,2021,
1101,2021,3.21035337448
5242,2021,2.67050004005
1851,2021,2.88693189621
5371,2021,3.21573162079
215,2021,
996,2021,3.3966896534
18,2021,
1246,2021,3.62829375267
1117,2021,3.63777184486
463,2599,
1088,2599,3.65852642059
392,2599,
623,2599,
3475,2599,4.18281459808
1265,2599,
4042,2599,3.56851601601
2655,2599,2.42832994461
4294,2599,3.60802721977
53,2599,
2802,2599,3.97391438484
133,2599,
78,2599,
613,2599,
597,2599,
4418,2599,3.42794537544
193,2599,
796,2599,3.31351900101
1165,2599,3.77839303017
28,2599,
1243,2599,3.85657835007
587,2599,
1889,2599,3.43114972115
3013,2599,3.5485830307
1019,2599,3.55198454857
159,2599,
192,2599,
253,2599,
1877,2599,
329,2599,
91,2599,
578,2599,
1925,2599,4.00355148315
2127,2599,3.48599147797
3963,2599,3.87092041969
209,2599,
604,2599,
319,2599,
190,2599,
225,2599,
232,2599,
725,2599,4.18322658539
3991,2599,3.65493369102
224,2599,
1505,2599,4.3977560997
132,2599,
152,2599,
355,2599,
386,2599,
5450,2599,3.72061085701
2796,2599,2.91907525063
259,2599,
2239,2599,4.07067632675
3648,2599,3.02613949776
1516,2599,3.51915884018
3125,2599,3.4399356842
297,2599,
631,2599,
182,2599,
442,2599,
2380,2599,3.29373693466
4757,2599,4.43281364441
218,2599,
280,2599,
474,2599,
5281,2599,3.84503293037
168,2599,
308,2599,
3413,2599,4.21357584
429,2599,
500,2599,
295,2599,
402,2599,
582,2599,
5492,2599,3.07463383675
1467,2599,3.71889352798
5948,2599,4.25944805145
306,2599,
235,2599,
620,2599,
1551,2599,4.06708717346
1701,2599,3.00044488907
5,2599,
163,2599,
19,2599,
92,2599,
553,2599,
1192,2599,3.91064596176
2964,2599,3.63609743118
415,2599,
1227,2599,3.92906141281
299,2599,
227,2599,
579,2599,
1733,2599,3.6968357563
2909,2599,3.84888696671
154,2599,
2041,2599,3.4508562088
2847,2599,3.25903701782
4478,2599,3.60470294952
43,2599,
3333,2599,3.47030854225
269,2599,
1194,2599,3.6533331871
5044,2599,4.06187105179
3832,2599,3.84114646912
502,2599,
3163,2599,4.25129652023
531,2599,
5548,2599,3.82216024399
202,2599,
263,2599,
374,2599,
619,2599,
9,2599,
17,2599,
231,2599,
1164,2599,3.81834292412
1329,2599,2.93138766289
398,2599,
5453,2599,3.41842770576
175,2599,
423,2599,
1121,2599,3.81168031693
2947,2599,
5387,2599,3.85893464088
5630,2599,3.67228674889
5938,2599,4.37434101105
220,2599,
301,2599,
1737,2599,3.35713362694
3018,2599,3.72790026665
2547,2599,4.09168863297
5276,2599,3.34008073807
161,2599,
987,2599,4.21677589417
23,2599,
39,2599,
5792,2599,3.79185724258
1041,2599,4.37547445297
1287,2599,
549,2599,
2436,2599,3.9190788269
2756,2599,4.03791666031
453,2599,
314,2599,
664,2599,3.48015785217
3158,2599,4.19587945938
343,2599,
51,2599,
194,2599,
331,2599,
465,2599,
438,2599,
129,2599,
166,2599,
400,2599,
1001,2599,4.26982879639
5053,2599,3.49692726135
524,2599,
533,2599,
239,2599,
63,2599,
509,2599,
2172,2599,3.43075847626
10,2599,
77,2599,
102,2599,
589,2599,
1647,2599,3.41168260574
518,2599,
404,2599,
45,2599,
5172,2599,3.31644749641
1447,2599,4.28696393967
364,2599,
1671,2599,4.05562400818
5689,2599,3.53808927536
5996,2599,3.58850693703
73,2599,
70,2599,
408,2599,
1897,2599,3.86870884895
1912,2599,3.00659227371
156,2599,
351,2599,
143,2599,
2820,2599,3.34586668015
411,2599,
482,2599,
2860,2599,4.31965065002
5312,2599,4.00423812866
528,2599,
558,2599,
214,2599,
323,2599,
550,2599,
5723,2599,3.58516716957
352,2599,
678,2599,4.15891361237
752,2599,3.79390883446
4815,2599,4.36211204529
5458,2599,3.93560934067
990,2599,3.36396193504
1712,2599,3.72976016998
371,2599,
621,2599,
3311,2599,2.99676203728
457,2599,
151,2599,
608,2599,
3532,2599,3.55558872223
4834,2599,3.73422122002
145,2599,
200,2599,
272,2599,
515,2599,
2427,2599,3.6811542511
303,2599,
426,2599,
574,2599,
1842,2599,4.43803691864
611,2599,
370,2599,
188,2599,
150,2599,
2353,2599,3.1806344986
546,2599,
424,2599,
123,2599,
454,2599,
1958,2599,3.3859205246
5277,2599,3.52121639252
270,2599,
466,2599,
506,2599,
131,2599,
149,2599,
5734,2599,3.67264485359
2000,2599,3.59574627876
118,2599,
281,2599,
3520,2599,4.06919240952
99,2599,
302,2599,
186,2599,
410,2599,
2969,2599,3.61939120293
420,2599,
4600,2599,3.80086493492
755,2599,3.60952877998
1117,2599,4.09258842468
180,2599,
701,2599,3.20204854012
36,2599,
187,2599,
393,2599,
2057,2599,3.66509699821
517,2599,
1088,2690,3.56104564667
623,2690,
1265,2690,
4042,2690,3.55244064331
588,2690,
2247,2690,3.75917768478
78,2690,
4418,2690,2.98405456543
329,2690,
973,2690,2.52841973305
3792,2690,3.52170920372
346,2690,
1425,2690,4.06558895111
1266,2690,3.66125750542
5539,2690,3.45469045639
429,2690,
1301,2690,3.50686860085
1701,2690,3.69675302505
1087,2690,3.69635415077
553,2690,
1733,2690,2.9843583107
1181,2690,2.96297550201
2041,2690,3.75163316727
1194,2690,3.5502679348
2841,2690,3.83509254456
383,2690,
531,2690,
1164,2690,3.50002622604
1329,2690,3.18106579781
5453,2690,3.223123312
1698,2690,3.86542963982
1865,2690,3.78983211517
5938,2690,3.7851524353
445,2690,
987,2690,4.07959794998
162,2690,
648,2690,3.38639807701
1998,2690,3.45257687569
331,2690,
1001,2690,3.36606764793
3430,2690,3.22332715988
518,2690,
5172,2690,3.3354434967
216,2690,
4579,2690,3.54649114609
1447,2690,3.77314472198
1897,2690,3.57917356491
3219,2690,3.3479924202
396,2690,
1912,2690,2.6343433857
3751,2690,3.37444591522
411,2690,
2359,2690,3.94933223724
528,2690,
214,2690,
323,2690,
678,2690,3.97752785683
4834,2690,3.44560742378
1854,2690,3.42727017403
2427,2690,4.01299715042
83,2690,
150,2690,
68,2690,
2307,2690,3.99934601784
4371,2690,3.88849449158
5205,2690,3.05550336838
201,2690,
2944,2690,4.30607414246
3483,2690,3.65821623802
4232,2690,3.44869351387
4607,2690,3.79574418068
148,2713,
1088,2713,2.32691240311
5682,2713,3.0529255867
321,2713,
1160,2713,2.05138421059
329,2713,
3792,2713,2.63079786301
548,2713,
1925,2713,2.23614501953
372,2713,
604,2713,
1125,2713,2.54961395264
319,2713,
3504,2713,2.04178190231
416,2713,
305,2713,
355,2713,
4312,2713,2.32496714592
218,2713,
16,2713,
3557,2713,2.34814763069
429,2713,
295,2713,
881,2713,2.01989936829
582,2713,
2489,2713,2.35759925842
5492,2713,2.9121465683
163,2713,
1087,2713,2.15493249893
19,2713,
92,2713,
3332,2713,1.98456203938
1733,2713,1.66380167007
1530,2713,2.18073439598
3285,2713,1.93159794807
3824,2713,2.13813495636
2841,2713,2.3589823246
3401,2713,2.25077581406
531,2713,
1329,2713,2.40911436081
721,2713,3.06662321091
884,2713,3.02076482773
1560,2713,2.1318128109
278,2713,
301,2713,
1737,2713,2.8505551815
445,2713,
448,2713,
524,2713,
533,2713,
63,2713,
1647,2713,2.24564361572
1639,2713,2.55648040771
1611,2713,2.4958820343
1447,2713,1.99138092995
245,2713,
1897,2713,2.16964459419
3219,2713,2.74220228195
482,2713,
5475,2713,1.76830792427
352,2713,
1712,2713,2.72895383835
621,2713,
457,2713,
4834,2713,2.27975535393
272,2713,
1842,2713,2.35474872589
421,2713,
349,2713,
424,2713,
123,2713,
1448,2713,2.41434335709
284,2713,
5205,2713,2.33837175369
566,2713,
302,2713,
186,2713,
3312,2713,2.09293842316
4600,2713,2.56767129898
2643,2713,2.13725757599
36,2713,
4169,3542,4.86897087097
463,3688,
3475,3688,2.68301749229
4958,3688,2.12643504143
587,3688,
2015,3688,2.80802536011
26,3688,
3017,3688,2.28914022446
329,3688,
223,3688,
5333,3688,2.75759220123
157,3688,
476,3688,
1425,3688,2.46347117424
2092,3688,2.18071508408
1266,3688,2.76174068451
1491,3688,1.80893373489
770,3688,2.57005381584
777,3688,2.30046391487
4979,3688,2.18339538574
5761,3688,3.33015871048
631,3688,
48,3688,
579,3688,
5580,3688,3.15441918373
1181,3688,2.20489549637
2041,3688,2.28973937035
4478,3688,2.25770807266
1194,3688,3.06447291374
4448,3688,3.27933144569
3401,3688,2.46615576744
1635,3688,2.58845996857
461,3688,
1597,3688,1.63475871086
1698,3688,2.18777346611
494,3688,
59,3688,
549,3688,
2188,3688,2.09937262535
3038,3688,2.47152233124
543,3688,
533,3688,
264,3688,
869,3688,2.99169921875
10,3688,
2641,3688,3.05086565018
1611,3688,2.91654920578
216,3688,
3842,3688,2.47507572174
1912,3688,1.6124380827
3751,3688,2.43470835686
651,3688,2.44639277458
710,3688,2.66037511826
678,3688,2.91615056992
5812,3688,2.67476320267
1712,3688,3.2650179863
469,3688,
151,3688,
1579,3688,2.42397785187
1383,3688,2.05235362053
1980,3688,2.39872384071
349,3688,
424,3688,
123,3688,
1448,3688,2.75255894661
566,3688,
4079,3688,3.03294563293
3055,3688,3.0104136467
475,3688,
5831,3688,2.89147639275
4467,3688,1.65214967728
516,3696,
2962,3696,1.81971263885
602,3696,
305,3696,
4508,3696,2.21252202988
1733,3696,2.36901116371
2909,3696,2.7784819603
17,3696,
278,3696,
293,3696,
1639,3696,2.58285522461
390,3696,
424,3696,
308,3782,
163,3782,
2097,3782,2.83328819275
1317,3782,2.6537835598
3768,3782,2.59095907211
1088,36,3.77753925323
392,36,
1483,36,3.65646028519
1699,36,4.26340532303
137,36,
451,36,
3089,36,4.01312971115
588,36,
133,36,
5920,36,3.82928681374
593,36,
1561,36,4.1015124321
4418,36,3.37869310379
193,36,
368,36,
4517,36,3.65190172195
2683,36,3.86400127411
1051,36,4.13568782806
406,36,
412,36,
2962,36,3.49906396866
587,36,
3387,36,3.41888356209
192,36,
329,36,
4305,36,3.90861988068
5087,36,3.61116504669
2684,36,3.57428216934
4591,36,3.38056087494
409,36,
578,36,
2022,36,3.39006614685
3963,36,4.03124475479
1824,36,3.84652805328
1125,36,3.44130468369
230,36,
319,36,
157,36,
225,36,
233,36,
599,36,
111,36,
1505,36,4.14127016068
5102,36,4.42318534851
47,36,
2092,36,3.62680888176
1266,36,4.1590628624
2760,36,3.79043650627
2781,36,4.34695386887
3648,36,2.97284340858
770,36,3.03936648369
5539,36,3.76443910599
1137,36,3.92347002029
308,36,
3413,36,4.02830266953
839,36,4.33612775803
169,36,
500,36,
692,36,4.59104251862
402,36,
582,36,
339,36,
96,36,
1551,36,4.08891153336
1701,36,3.58700752258
48,36,
5,36,
258,36,
1748,36,3.62440085411
92,36,
1227,36,3.67689800262
3327,36,3.89336919785
1002,36,3.96888494492
1252,36,3.83252763748
2041,36,3.6737382412
347,36,
4478,36,3.71953034401
327,36,
1182,36,3.57386636734
3074,36,4.22951602936
5044,36,4.20214319229
590,36,
486,36,
531,36,
1164,36,3.89623212814
1969,36,4.1658244133
175,36,
721,36,3.37481498718
1121,36,4.08253097534
35,36,
3971,36,3.62263011932
5630,36,3.85479640961
307,36,
301,36,
59,36,
8,36,
161,36,
5792,36,3.7026951313
5998,36,3.16502761841
1287,36,
549,36,
238,36,
446,36,
2070,36,4.50982904434
314,36,
331,36,
438,36,
543,36,
524,36,
312,36,
1347,36,3.69504547119
635,36,
1724,36,4.28213596344
509,36,
1354,36,3.53600025177
5172,36,3.36888980865
216,36,
261,36,
3462,36,3.81534433365
181,36,
5689,36,3.67854857445
2980,36,
591,36,
1897,36,3.83809757233
3842,36,4.13661909103
62,36,
95,36,
411,36,
2669,36,2.94088459015
464,36,
528,36,
558,36,
550,36,
352,36,
195,36,
678,36,4.23167419434
287,36,
595,36,
4815,36,4.4777765274
1712,36,4.14363670349
457,36,
2634,36,4.0021905899
151,36,
3532,36,3.99350571632
515,36,
56,36,
1854,36,3.6271686554
11,36,
33,36,
1794,36,2.52120923996
413,36,
424,36,
123,36,
1448,36,3.83359050751
199,36,
149,36,
5734,36,3.9717540741
529,36,
1449,36,3.47021198273
302,36,
67,36,
605,36,
5413,36,4.03506135941
5371,36,4.20226335526
3363,36,3.63070368767
1246,36,3.71057271957
74,36,
584,36,
187,36,
517,36,
516,187,
1265,187,
4418,187,2.53221583366
587,187,
743,187,2.70059680939
225,187,
855,187,3.29672527313
1605,187,3.09216356277
430,187,
1733,187,2.86411213875
2627,187,2.600949049
2106,187,2.21716880798
5329,187,3.67057752609
2926,187,2.30326914787
5938,187,3.27590060234
23,187,
549,187,
543,187,
293,187,
2860,187,3.53537559509
678,187,3.6655228138
752,187,3.10738015175
546,187,
1983,187,3.60206341743
3113,187,4.13780403137
3224,187,3.53535246849
3520,187,3.22471165657
5565,187,3.40457439423
187,187,
148,208,
1088,208,2.4207110405
392,208,
623,208,
3475,208,2.31865048409
137,208,
4186,208,1.74526703358
255,208,
970,208,2.65597462654
918,208,1.32801747322
321,208,
368,208,
101,208,
4169,208,2.22430157661
210,208,
1426,208,2.05096101761
406,208,
4107,208,2.7774913311
1889,208,2.19792914391
26,208,
1019,208,1.70691251755
192,208,
271,208,
103,208,
329,208,
4610,208,3.2198176384
223,208,
3792,208,2.75575947762
3963,208,2.06388068199
22,208,
604,208,
122,208,
319,208,
93,208,
157,208,
476,208,
5787,208,2.48983407021
3140,208,2.73725509644
1425,208,2.41238427162
185,208,
935,208,2.58936691284
2239,208,2.5510225296
3648,208,2.13264894485
770,208,2.18530607224
1812,208,2.90967845917
474,208,
1218,208,1.96888697147
169,208,
2880,208,1.89087057114
692,208,2.50897479057
5492,208,2.8260436058
452,208,
48,208,
163,208,
1748,208,2.30234289169
92,208,
5054,208,1.88720631599
4647,208,1.95544493198
3824,208,2.23161530495
3401,208,2.43707919121
127,208,
461,208,
937,208,2.78557133675
202,208,
2926,208,1.96166241169
1329,208,2.61877274513
4593,208,1.8298728466
3300,208,2.16654062271
1698,208,2.22511935234
583,208,
1560,208,2.27253031731
3085,208,2.71700501442
5956,208,2.14760398865
1737,208,2.88854646683
1779,208,1.82793807983
100,208,
791,208,2.38292503357
2436,208,2.24567294121
1601,208,2.48276996613
343,208,
331,208,
2077,208,2.23508405685
543,208,
524,208,
533,208,
264,208,
403,208,
509,208,
1780,208,2.10823273659
10,208,
1647,208,2.41220283508
1755,208,1.95446896553
1447,208,2.27270913124
181,208,
73,208,
245,208,
1484,208,1.65697360039
1941,208,2.43509721756
24,208,
482,208,
550,208,
1079,208,1.67693912983
335,208,
352,208,
195,208,
256,208,
678,208,2.55855894089
90,208,
272,208,
1854,208,2.27327179909
204,208,
4728,208,2.63229179382
68,208,
260,208,
567,208,
198,208,
2946,208,2.09667611122
349,208,
424,208,
1448,208,2.51762962341
1958,208,2.55703043938
199,208,
242,208,
1983,208,3.09422492981
337,208,
566,208,
149,208,
302,208,
4079,208,2.62850236893
605,208,
2282,208,2.356808424
18,208,
475,208,
934,208,2.18474030495
4467,208,1.50535798073
134,208,
5682,315,3.34525322914
970,315,2.91518545151
368,315,
4169,315,2.02283716202
2683,315,2.10266637802
26,315,
935,315,2.8163228035
3648,315,2.32017040253
770,315,2.05737113953
699,315,2.45887422562
5621,315,1.40799832344
474,315,
163,315,
4647,315,2.05368161201
1194,315,3.14558434486
4816,315,3.22489547729
202,315,
5956,315,2.18119215965
1737,315,3.0191488266
1340,315,1.17322099209
524,315,
261,315,
1447,315,2.07580733299
3391,315,2.65956950188
482,315,
550,315,
352,315,
204,315,
198,315,
2946,315,2.15541338921
199,315,
1449,315,1.39806592464
302,315,
2063,315,2.54940581322
210,393,
3626,393,2.43317461014
271,393,
103,393,
329,393,
1425,393,1.47926473618
3648,393,1.62552261353
770,393,1.45193684101
117,393,
3080,393,1.33337771893
8,393,
543,393,
1447,393,1.50845360756
2195,393,2.73991107941
3550,393,1.62069296837
424,393,
284,393,
149,393,
302,393,
562,393,
1710,393,1.37782597542
1246,393,1.94134831429
3368,393,1.78687167168
148,954,
1088,954,4.14532756805
3475,954,4.42495918274
1265,954,
1884,954,4.16698741913
588,954,
2247,954,4.29082202911
4418,954,3.5542345047
530,954,
796,954,3.79766798019
28,954,
1415,954,3.72424411774
333,954,
4823,954,3.63891243935
330,954,
727,954,3.97310352325
1291,954,4.24546813965
146,954,
5539,954,4.05394458771
274,954,
1137,954,4.29499340057
3413,954,4.27728271484
4831,954,4.19303417206
839,954,4.67637968063
169,954,
500,954,
1701,954,4.04051971436
1087,954,4.46369838715
5054,954,3.62748646736
415,954,
2909,954,4.05131292343
2041,954,3.94112563133
327,954,
3401,954,3.84835982323
3610,954,2.25322198868
88,954,
202,954,
4940,954,4.69314336777
1865,954,3.82851815224
698,954,3.62386155128
307,954,
1943,954,4.16666030884
1015,954,4.30078220367
549,954,
238,954,
624,954,
453,954,
314,954,
1998,954,3.96780014038
4058,954,3.76619744301
97,954,
264,954,
635,954,
10,954,
5172,954,3.6822373867
216,954,
1447,954,4.815721035
245,954,
3842,954,4.36961936951
62,954,
1912,954,3.37392616272
482,954,
558,954,
550,954,
3233,954,4.1973028183
195,954,
1712,954,4.42179393768
1547,954,3.10611128807
1383,954,3.87306976318
639,954,3.6540043354
1120,954,4.46227073669
611,954,
58,954,
5654,954,3.87785959244
123,954,
199,954,
3732,954,3.42091631889
67,954,
864,954,4.29399347305
4744,954,3.18969893456
4607,954,4.35460615158
1352,1217,3.85552358627
1699,1217,4.59127855301
580,1217,
4042,1217,3.79312705994
4418,1217,3.80714011192
530,1217,
796,1217,3.91584253311
1274,1217,4.02594470978
1974,1217,4.19512176514
2962,1217,3.62448096275
27,1217,
3054,1217,4.28846645355
388,1217,
3963,1217,4.25195455551
157,1217,
225,1217,
442,1217,
839,1217,4.6992483139
2880,1217,3.85123634338
1113,1217,4.42916631699
1917,1217,4.81290245056
5132,1217,4.5673494339
5054,1217,3.42309713364
117,1217,
4465,1217,4.17438745499
1733,1217,3.94937944412
2041,1217,3.72056984901
327,1217,
1073,1217,4.13594913483
35,1217,
5630,1217,3.97500705719
307,1217,
173,1217,
59,1217,
161,1217,
981,1217,3.98234796524
1717,1217,4.47510910034
238,1217,
624,1217,
1837,1217,4.16213607788
957,1217,4.46250772476
524,1217,
312,1217,
635,1217,
518,1217,
750,1217,3.87662768364
261,1217,
2980,1217,
1484,1217,4.00434350967
1912,1217,3.40446138382
710,1217,4.26288938522
550,1217,
352,1217,
195,1217,
3079,1217,3.81922984123
3953,1217,4.15982341766
4834,1217,3.92678356171
58,1217,
424,1217,
2,1217,
131,1217,
118,1217,
1449,1217,3.88007712364
864,1217,4.20197486877
1117,1217,4.3343539238
180,1217,
5156,1277,4.26323318481
3475,1277,4.21177577972
53,1277,
970,1277,3.16841840744
28,1277,
4958,1277,3.61812067032
587,1277,
4591,1277,3.27120280266
225,1277,
5090,1277,3.98999357224
291,1277,
3020,1277,3.82343792915
52,1277,
96,1277,
1701,1277,3.74894452095
4765,1277,4.27855014801
507,1277,
19,1277,
5594,1277,4.03770494461
1252,1277,3.52968072891
3112,1277,3.37118530273
327,1277,
461,1277,
1211,1277,3.6966984272
1865,1277,3.7362883091
1451,1277,4.23338747025
8,1277,
238,1277,
1601,1277,3.97987747192
314,1277,
87,1277,
5063,1277,3.9709405899
264,1277,
509,1277,
2129,1277,3.52290678024
518,1277,
4579,1277,3.87589216232
1447,1277,4.30338287354
2980,1277,
2529,1277,3.62456130981
480,1277,
411,1277,
1079,1277,3.80838418007
195,1277,
287,1277,
630,1277,
334,1277,
1547,1277,2.87996554375
515,1277,
487,1277,
478,1277,
413,1277,
4728,1277,3.43979597092
106,1277,
466,1277,
131,1277,
149,1277,
4771,1277,3.77686238289
5734,1277,4.04388141632
118,1277,
562,1277,
1246,1277,3.5577545166
1088,1359,2.04090189934
1645,1359,3.38488888741
392,1359,
4294,1359,3.191385746
5682,1359,2.83070969582
481,1359,
918,1359,1.3318066597
3013,1359,2.33202362061
329,1359,
1125,1359,2.55324029922
346,1359,
476,1359,
770,1359,1.68421399593
4979,1359,1.74448108673
5761,1359,2.00484442711
442,1359,
306,1359,
48,1359,
1930,1359,2.16921758652
92,1359,
1181,1359,1.92242145538
3824,1359,1.92208194733
3401,1359,2.12396144867
461,1359,
462,1359,
202,1359,
4940,1359,1.78346180916
310,1359,
301,1359,
1737,1359,2.73971557617
629,1359,
2436,1359,1.93214225769
453,1359,
438,1359,
2077,1359,1.86681866646
264,1359,
403,1359,
2129,1359,2.02095723152
1647,1359,2.13875508308
1755,1359,1.66123008728
1447,1359,2.15976381302
245,1359,
482,1359,
710,1359,2.07947468758
550,1359,
2116,1359,2.79241704941
352,1359,
195,1359,
75,1359,
1579,1359,1.71764814854
109,1359,
567,1359,
424,1359,
4934,1359,1.91619420052
302,1359,
475,1359,
934,1359,2.02037572861
4169,1656,3.86639976501
1164,1656,3.73782730103
518,1656,
678,1656,3.29246664047
4771,1656,3.62599229813
468,1656,
148,1882,
2122,1882,1.6667804718
516,1882,
5682,1882,2.86249518394
53,1882,
321,1882,
5880,1882,1.9610131979
192,1882,
329,1882,
4305,1882,3.08095693588
223,1882,
22,1882,
604,1882,
476,1882,
1425,1882,2.05549740791
935,1882,2.50977873802
274,1882,
474,1882,
5359,1882,2.45378541946
292,1882,
48,1882,
163,1882,
92,1882,
560,1882,
1733,1882,1.39203250408
2847,1882,1.24089932442
563,1882,
202,1882,
1329,1882,2.29970884323
1982,1882,1.95886778831
310,1882,
229,1882,
494,1882,
1737,1882,2.75911402702
445,1882,
1717,1882,1.62111437321
549,1882,
2436,1882,1.82681727409
273,1882,
1837,1882,2.14857244492
438,1882,
543,1882,
1317,1882,2.35256958008
5053,1882,2.14647078514
533,1882,
509,1882,
2350,1882,2.35581445694
1611,1882,2.22938776016
1447,1882,1.83668231964
25,1882,
73,1882,
245,1882,
482,1882,
528,1882,
550,1882,
2116,1882,2.74785208702
195,1882,
678,1882,2.39126992226
287,1882,
752,1882,0.9426227808
58,1882,
204,1882,
508,1882,
1860,1882,2.07048821449
4728,1882,2.4687974453
147,1882,
198,1882,
5394,1882,1.88448989391
424,1882,
199,1882,
131,1882,
3274,1882,2.08851742744
1390,1882,2.54738473892
571,1882,
302,1882,
1101,1882,1.69205629826
1851,1882,1.5948870182
18,1882,
475,1882,
5636,1882,1.51036286354
134,1882,
36,1882,
1088,1993,1.14453136921
667,1993,1.91626596451
305,1993,
5492,1993,2.2759718895
163,1993,
117,1993,
1733,1993,1.60213971138
2910,1993,
884,1993,1.73965072632
278,1993,
1737,1993,2.08251667023
1447,1993,1.43498682976
621,1993,
337,1993,
1449,1993,1.01383328438
360,2057,
556,2057,
3824,2057,2.71178841591
4983,2057,3.33490777016
3971,2057,2.97979259491
495,2057,
629,2057,
1422,2057,2.74917316437
2258,2057,3.0176782608
75,2057,
639,2057,3.25881028175
58,2057,
910,2057,3.19052481651
5394,2057,2.84346818924
270,2057,
3371,2057,2.53258156776
148,2086,
3963,2086,3.13745832443
1599,2086,3.9309668541
1266,2086,3.57068634033
1605,2086,3.6689825058
1015,2086,3.63018894196
629,2086,
678,2086,3.95461750031
1980,2086,3.34998846054
496,2208,
31,2208,
1699,2208,4.71038866043
879,2208,4.84466695786
588,2208,
193,2208,
796,2208,3.82235360146
874,2208,4.20040845871
2962,2208,3.50997185707
631,2208,
1137,2208,4.24576282501
280,2208,
235,2208,
1551,2208,4.59572076797
5054,2208,3.57165431976
1186,2208,3.80501294136
2041,2208,3.94532847404
3610,2208,1.84197819233
4940,2208,4.79483413696
4950,2208,4.06625270844
173,2208,
1340,2208,2.55490350723
2159,2208,4.3699388504
987,2208,4.15058088303
1256,2208,3.66432404518
549,2208,
3154,2208,4.08488750458
314,2208,
97,2208,
635,2208,
3590,2208,4.39342355728
1912,2208,3.33778476715
2544,2208,4.07484388351
767,2208,4.17912721634
749,2208,3.2841899395
1842,2208,4.58835363388
466,2208,
5991,2208,4.69519758224
208,2208,
148,2370,
5156,2370,3.48046183586
329,2370,
